Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Gambia, The",GMB,62
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Georgia,GEO,10.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Germany,DEU,4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Ghana,GHA,57.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Gibraltar,GIB,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Greece,GRC,4.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Greenland,GRL,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Grenada,GRD,14.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guam,GUM,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guatemala,GTM,29.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guinea,GIN,114.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guinea-Bissau,GNB,95.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Guyana,GUY,34.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Haiti,HTI,71.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Honduras,HND,21.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Hong Kong SAR, China",HKG,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Hungary,HUN,5.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Iceland,ISL,2.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,India,IND,46.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Indonesia,IDN,28.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Iran, Islamic Rep.",IRN,16.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Iraq,IRQ,30.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Ireland,IRL,3.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Isle of Man,IMN,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Israel,ISR,4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Italy,ITA,3.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Jamaica,JAM,18.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Japan,JPN,2.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Jordan,JOR,18
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kazakhstan,KAZ,13
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kenya,KEN,48.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kiribati,KIR,58.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Korea, Dem. People's Rep.",PRK,22.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Korea, Rep.",KOR,3.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kosovo,XKX,15.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kuwait,KWT,9.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Kyrgyz Republic,KGZ,23.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lao PDR,LAO,55.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latvia,LVA,5.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lebanon,LBN,12.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lesotho,LSO,83
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Liberia,LBR,91.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Libya,LBY,13.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Liechtenstein,LIE,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Lithuania,LTU,5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Luxembourg,LUX,2.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Macao SAR, China",MAC,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,North Macedonia,MKD,11.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Madagascar,MDG,66.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Malawi,MWI,59.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Malaysia,MYS,8.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Maldives,MDV,10.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mali,MLI,118.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Malta,MLT,6.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Marshall Islands,MHL,36.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mauritania,MRT,50.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mauritius,MUS,14.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mexico,MEX,16.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Micronesia, Fed. Sts.",FSM,31.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Moldova,MDA,15.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Monaco,MCO,3.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mongolia,MNG,20.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Montenegro,MNE,4.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Morocco,MAR,24.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Mozambique,MOZ,87.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Myanmar,MMR,53.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Namibia,NAM,45.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nauru,NRU,34.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nepal,NPL,39.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Netherlands,NLD,4.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,New Caledonia,NCL,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,New Zealand,NZL,5.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nicaragua,NIC,20.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Niger,NER,127.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Nigeria,NGA,127.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Northern Mariana Islands,MNP,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Norway,NOR,2.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Oman,OMN,11.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Pakistan,PAK,78.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Palau,PLW,20.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Panama,PAN,17.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Papua New Guinea,PNG,52.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Paraguay,PRY,22.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Peru,PER,17.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Philippines,PHL,28.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Poland,POL,5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Portugal,PRT,3.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Puerto Rico,PRI,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Qatar,QAT,8.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Romania,ROU,9.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Russian Federation,RUS,8.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Rwanda,RWA,49.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Samoa,WSM,18.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,San Marino,SMR,2.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sao Tome and Principe,STP,25.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Saudi Arabia,SAU,9.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Senegal,SEN,53.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Serbia,SRB,6.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Seychelles,SYC,14.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sierra Leone,SLE,139.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Singapore,SGP,2.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sint Maarten (Dutch part),SXM,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Slovak Republic,SVK,6.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Slovenia,SVN,2.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Solomon Islands,SLB,23.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Somalia,SOM,137
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,South Africa,ZAF,38.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,South Sudan,SSD,98.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Spain,ESP,3.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sri Lanka,LKA,9.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Kitts and Nevis,KNA,18.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Lucia,LCA,17.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Martin (French part),MAF,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,St. Vincent and the Grenadines,VCT,17.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sudan,SDN,66.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Suriname,SUR,21
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Eswatini,SWZ,67.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sweden,SWE,2.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Switzerland,CHE,4.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Syrian Arab Republic,SYR,45.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tajikistan,TJK,38.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tanzania,TZA,56.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Thailand,THA,10.7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Timor-Leste,TLS,63.4
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Togo,TGO,78.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tonga,TON,12.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Trinidad and Tobago,TTO,19.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tunisia,TUN,18
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Turkiye,TUR,14
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Turkmenistan,TKM,42.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Turks and Caicos Islands,TCA,7
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Tuvalu,TUV,26.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Uganda,UGA,58.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Ukraine,UKR,9.8
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,United Arab Emirates,ARE,7.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,United Kingdom,GBR,4.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,United States,USA,6.9
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Uruguay,URY,9.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Uzbekistan,UZB,21.5
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Vanuatu,VUT,21.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Venezuela, RB",VEN,18.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Viet Nam,VNM,22.1
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Virgin Islands (U.S.),VIR,..
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,West Bank and Gaza,PSE,21.3
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,"Yemen, Rep.",YEM,48.6
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Zambia,ZMB,69.2
"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Zimbabwe,ZWE,62.3
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Afghanistan,AFG,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Albania,ALB,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Algeria,DZA,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,American Samoa,ASM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Andorra,AND,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Angola,AGO,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Antigua and Barbuda,ATG,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Argentina,ARG,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Armenia,ARM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Aruba,ABW,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Australia,AUS,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Austria,AUT,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Azerbaijan,AZE,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Bahamas, The",BHS,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bahrain,BHR,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bangladesh,BGD,32.8
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Barbados,BRB,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Belarus,BLR,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Belgium,BEL,1.1
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Belize,BLZ,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Benin,BEN,18
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bermuda,BMU,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bhutan,BTN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bolivia,BOL,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bosnia and Herzegovina,BIH,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Botswana,BWA,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Brazil,BRA,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,British Virgin Islands,VGB,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Brunei Darussalam,BRN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Bulgaria,BGR,1.7
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Burkina Faso,BFA,20
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Burundi,BDI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cabo Verde,CPV,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cambodia,KHM,24.1
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cameroon,CMR,14.8
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Canada,CAN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cayman Islands,CYM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Central African Republic,CAF,20
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Chad,TCD,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Channel Islands,CHI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Chile,CHL,0.5
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,China,CHN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Colombia,COL,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Comoros,COM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Congo, Dem. Rep.",COD,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Congo, Rep.",COG,12.3
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Costa Rica,CRI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cote d'Ivoire,CIV,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Croatia,HRV,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cuba,CUB,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Curacao,CUW,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Cyprus,CYP,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Czechia,CZE,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Denmark,DNK,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Djibouti,DJI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Dominica,DMA,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Dominican Republic,DOM,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Ecuador,ECU,5.1
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Egypt, Arab Rep.",EGY,7
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,El Salvador,SLV,5
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Equatorial Guinea,GNQ,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Eritrea,ERI,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Estonia,EST,0.4
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Ethiopia,ETH,26.5
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Faroe Islands,FRO,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Fiji,FJI,5.9
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,Finland,FIN,..
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,France,FRA,..
