country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
EU/EEA (total),NA,Europe,452576117,cases,118385,2023-17,57.102438748441514,186777272,TESSy COVID-19,
EU/EEA (total),NA,Europe,452536809,cases,96538,2023-18,47.49293222686776,186873810,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,cases,83408,2023-19,39.760383555546746,186957218,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,cases,73780,2023-20,34.73183716408968,187030998,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,cases,75298,2023-21,32.939873404764754,187106296,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,cases,54973,2023-22,28.78432933304786,187161269,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,cases,44334,2023-23,21.942607280799134,187205603,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,cases,34249,2023-24,17.363488051668444,187239852,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,cases,27712,2023-25,13.690735695626643,187267564,TESSy COVID-19,
EU/EEA (total),NA,Europe,369851843,cases,12455,2023-26,10.860294672101986,187280019,TESSy COVID-19,
EU/EEA (total),NA,Europe,245055246,cases,9170,2023-27,8.824540732337557,187289189,TESSy COVID-19,
EU/EEA (total),NA,Europe,245055246,cases,9562,2023-28,7.64399061263108,187298751,TESSy COVID-19,
EU/EEA (total),NA,Europe,245055246,cases,10907,2023-29,8.352810369952252,187309658,TESSy COVID-19,
EU/EEA (total),NA,Europe,243723450,cases,14037,2023-30,10.234550676186473,187323695,TESSy COVID-19,
EU/EEA (total),NA,Europe,245055246,cases,17682,2023-31,12.943611907006472,187341377,TESSy COVID-19,
EU/EEA (total),NA,Europe,244150541,cases,19793,2023-32,15.349136580450994,187361170,TESSy COVID-19,
EU/EEA (total),NA,Europe,245055246,cases,26290,2023-33,18.8051473095173,187387460,TESSy COVID-19,
EU/EEA (total),NA,Europe,245055246,cases,36901,2023-34,25.786430215821618,187424361,TESSy COVID-19,
EU/EEA (total),NA,Europe,245015938,cases,44535,2023-35,33.2370215034746,187468896,TESSy COVID-19,
EU/EEA (total),NA,Europe,245015938,cases,58189,2023-36,41.92543588735848,187527085,TESSy COVID-19,
EU/EEA (total),NA,Europe,245015938,cases,74186,2023-37,54.02709761680891,187601271,TESSy COVID-19,
EU/EEA (total),NA,Europe,245015938,cases,83530,2023-38,64.36969010562896,187684801,TESSy COVID-19,
EU/EEA (total),NA,Europe,239467697,cases,84501,2023-39,70.16854553038108,187769302,TESSy COVID-19,
EU/EEA (total),NA,Europe,239467697,cases,85512,2023-40,70.99621457502889,187854814,TESSy COVID-19,
EU/EEA (total),NA,Europe,239467697,cases,79042,2023-41,68.71657516295403,187933856,TESSy COVID-19,
EU/EEA (total),NA,Europe,220972320,cases,66838,2023-42,66.01731836820105,188000694,TESSy COVID-19,
EU/EEA (total),NA,Europe,220972320,cases,65754,2023-43,60.00389551053272,188066448,TESSy COVID-19,
EU/EEA (total),NA,Europe,220972320,cases,60312,2023-44,57.0505844351908,188126760,TESSy COVID-19,
EU/EEA (total),NA,Europe,220326923,cases,68468,2023-45,58.44950687211295,188195228,TESSy COVID-19,
EU/EEA (total),NA,Europe,220326923,cases,80379,2023-46,67.55733614997202,188275607,TESSy COVID-19,
EU/EEA (total),NA,Europe,220326923,cases,61884,2023-47,64.56904951193822,188337491,TESSy COVID-19,
EU/EEA (total),NA,Europe,111962790,deaths,0,2020-01,NA,0,TESSy COVID-19,
EU/EEA (total),NA,Europe,28725666,deaths,0,2020-02,0,0,TESSy COVID-19,
EU/EEA (total),NA,Europe,28725666,deaths,0,2020-03,0,0,TESSy COVID-19,
EU/EEA (total),NA,Europe,179834715,deaths,0,2020-04,0,0,TESSy COVID-19,
EU/EEA (total),NA,Europe,256030712,deaths,1,2020-05,0.0039057814282842753,1,TESSy COVID-19,
EU/EEA (total),NA,Europe,261311045,deaths,0,2020-06,0.003826856993358241,1,TESSy COVID-19,
EU/EEA (total),NA,Europe,159395683,deaths,1,2020-07,0.006273695630765608,2,TESSy COVID-19,
EU/EEA (total),NA,Europe,302075053,deaths,9,2020-08,0.03310435569136522,11,TESSy COVID-19,
EU/EEA (total),NA,Europe,386429447,deaths,83,2020-09,0.23807709457504153,94,TESSy COVID-19,
EU/EEA (total),NA,Europe,449770119,deaths,721,2020-10,1.787579845872331,815,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3088,2020-11,8.41626382153966,3903,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,9152,2020-12,27.045174370082812,13055,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,17640,2020-13,59.198881676736825,30695,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,20605,2020-14,84.50512204116153,51300,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,19228,2020-15,88.01392407545005,70528,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,15562,2020-16,76.8710470862076,86090,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,11504,2020-17,59.804304697766455,97594,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,7934,2020-18,42.94968132399262,105528,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,5859,2020-19,30.476641346940543,111387,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,4049,2020-20,21.89244997212259,115436,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2899,2020-21,15.352113686547009,118335,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2219,2020-22,11.308594969451294,120554,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1775,2020-23,8.825034839388133,122329,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1350,2020-24,6.904915842035032,123679,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1185,2020-25,5.601267731058818,124864,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,900,2020-26,4.606959849805773,125764,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,757,2020-27,3.661262576080655,126521,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,673,2020-28,3.1596894893152303,127194,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,620,2020-29,2.8569779788004146,127814,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,654,2020-30,2.8149960904808418,128468,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,776,2020-31,3.1596894893152303,129244,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,883,2020-32,3.6656817222195577,130127,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1000,2020-33,4.1606260897766285,131127,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1115,2020-34,4.67324704188931,132242,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1146,2020-35,4.9958447100291865,133388,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1395,2020-36,5.614525169475525,134783,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1708,2020-37,6.856305234507105,136491,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2258,2020-38,8.7631667934435,138749,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2708,2020-39,10.97273986289471,141457,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3133,2020-40,12.906116298664518,144590,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,4158,2020-41,16.109997249368774,148748,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,6006,2020-42,22.4581006779021,154754,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,9867,2020-43,35.07255333139906,164621,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,15922,2020-44,56.98267988807726,180543,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,22283,2020-45,84.41673911838349,202826,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,25995,2020-46,106.67376864696553,228821,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,28296,2020-47,119.95993151357565,257117,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,27927,2020-48,124.22882668375539,285044,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,27191,2020-49,121.7872484420118,312235,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,27194,2020-50,120.16763138210406,339429,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,26564,2020-51,118.78222906755815,365993,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,23223,2020-52,110.0080144087674,389216,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,23251,2020-53,102.68769882967554,412467,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,24115,2021-01,104.65863800762602,436582,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,24264,2021-02,106.8969355269801,460846,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,24230,2021-03,107.15103642996698,485076,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,22437,2021-04,103.11414643207962,507513,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,19992,2021-05,93.7499757637454,527505,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,16862,2021-06,81.4316059015549,544367,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,14563,2021-07,69.43583370750427,558930,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,13782,2021-08,62.63034865359455,572712,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,13590,2021-09,60.48043405701852,586302,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,14448,2021-10,61.95200972127303,600750,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,15400,2021-11,65.95133697697972,616150,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,16404,2021-12,70.27326190082628,632554,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,17362,2021-13,74.60844426308957,649916,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,17199,2021-14,76.36505485330328,667115,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,16090,2021-15,73.55447790896133,683205,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,14799,2021-16,68.25150254227843,698004,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,12405,2021-17,60.10922578135072,710409,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,9905,2021-18,49.2955751794565,720314,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,7676,2021-19,38.84650413402173,727990,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,5682,2021-20,29.515477061729264,733672,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,4059,2021-21,21.523451269524237,737731,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2841,2021-22,15.246054179213349,740572,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2011,2021-23,10.720848532977271,742583,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1502,2021-24,7.762230192982101,744085,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1048,2021-25,5.634411327100586,745133,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,817,2021-26,4.120853774526507,745950,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,695,2021-27,3.3408744810102298,746645,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,695,2021-28,3.071306566537182,747340,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,966,2021-29,3.67010086835846,748306,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1404,2021-30,5.236688174599368,749710,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,1834,2021-31,7.154597598883019,751544,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2272,2021-32,9.072507023166668,753816,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2874,2021-33,11.370463015395927,756690,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3172,2021-34,13.359078777902017,759862,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3389,2021-35,14.49700890866939,763251,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3543,2021-36,15.316760517435789,766794,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3743,2021-37,16.098949384021516,770537,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3806,2021-38,16.680067101287186,774343,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,4359,2021-39,18.04116411206913,778702,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,5206,2021-40,21.134566409300824,783908,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,6095,2021-41,24.970385257868127,790003,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,7690,2021-42,30.45896476238493,797693,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,8921,2021-43,36.703218256654054,806614,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,10177,2021-44,42.19842648037921,816791,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,11599,2021-45,48.11566316036955,828390,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,12899,2021-46,54.13012105541574,841289,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,13912,2021-47,59.240863565056394,855201,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,14007,2021-48,61.68907052600834,869208,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,13700,2021-49,61.22064103528468,882908,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,12764,2021-50,58.474141709956825,895672,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,11171,2021-51,52.886131417314715,906843,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,10950,2021-52,48.87796586933022,917793,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,10732,2022-01,47.907963291841135,928525,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,11928,2022-02,50.11058506078426,940453,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,12113,2022-03,53.12034616267654,952566,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,13160,2022-04,55.842540184240434,965726,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,14813,2022-05,61.8083874717587,980539,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,14597,2022-06,64.98354397256008,995136,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,13678,2022-07,62.475678538732964,1008814,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,11610,2022-08,55.8756837802822,1020424,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,9711,2022-09,47.11030741376925,1030135,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,8093,2022-10,39.339238928509346,1038228,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,7678,2022-11,34.84717687831503,1045906,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,7167,2022-12,32.80111221600321,1053073,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,6828,2022-13,30.922975106969687,1059901,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,6236,2022-14,28.86586257931061,1066137,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,5512,2022-15,25.958064419912816,1071649,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,4935,2022-16,23.08340985655679,1076584,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,4578,2022-17,21.01966860968936,1081162,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3963,2022-18,18.871963586182787,1085125,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,3450,2022-19,16.37956516384182,1088575,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2907,2022-20,14.046256002501343,1091482,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2319,2022-21,11.547228860952025,1093801,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2157,2022-22,9.890049058863617,1095958,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2070,2022-23,9.339865364570265,1098028,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2189,2022-24,9.410571702792703,1100217,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2466,2022-25,10.285562638295383,1102683,TESSy COVID-19,
EU/EEA (total),NA,Europe,452576117,deaths,2768,2022-26,11.564905445507634,1105451,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,3644,2022-27,14.17957067121574,1109095,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,4594,2022-28,18.217608108152724,1113689,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,5366,2022-29,22.025658746929004,1119055,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,5208,2022-30,23.38346542068547,1124263,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,4574,2022-31,21.632027496230876,1128837,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,4001,2022-32,18.96285379065424,1132838,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,3473,2022-33,16.528089706279857,1136311,TESSy COVID-19,
EU/EEA (total),NA,Europe,445360932,deaths,2739,2022-34,13.948237381540238,1139050,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,2352,2022-35,11.258296052270639,1141402,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,1945,2022-36,9.502435304774492,1143347,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,1858,2022-37,8.409998013511146,1145205,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,1930,2022-38,8.376826840699504,1147135,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,2584,2022-39,9.982311604782884,1149719,TESSy COVID-19,
EU/EEA (total),NA,Europe,452199869,deaths,3463,2022-40,13.372405466132498,1153182,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,4091,2022-41,16.90785469207035,1157273,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,4061,2022-42,18.246337231898003,1161334,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,3597,2022-43,17.14063426421429,1164931,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,2957,2022-44,14.669589575301705,1167888,TESSy COVID-19,
EU/EEA (total),NA,Europe,447150847,deaths,2784,2022-45,12.839067707278659,1170672,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,2790,2022-46,12.476089760868433,1173462,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,2862,2022-47,12.650674439976386,1176324,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,3293,2022-48,13.776521793711016,1179617,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,3664,2022-49,15.571610417359471,1183281,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,4402,2022-50,18.0538464318559,1187683,TESSy COVID-19,
EU/EEA (total),NA,Europe,442912294,deaths,4693,2022-51,20.534539508627862,1192376,TESSy COVID-19,
EU/EEA (total),NA,Europe,446774599,deaths,4441,2022-52,20.444313576564813,1196817,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,3874,2023-01,19.373978094011893,1200691,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,3054,2023-02,16.142263407734745,1203745,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,2386,2023-03,12.67521838020742,1206131,TESSy COVID-19,
EU/EEA (total),NA,Europe,429560175,deaths,1940,2023-04,10.070765987559252,1208071,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,1617,2023-05,8.28782201808783,1209688,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,1579,2023-06,7.4466907983718595,1211267,TESSy COVID-19,
EU/EEA (total),NA,Europe,429144619,deaths,1766,2023-07,7.794575189581953,1213033,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,1694,2023-08,8.061811690352513,1214727,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,1597,2023-09,7.668041119349747,1216324,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,1577,2023-10,7.395430724040138,1217901,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,1776,2023-11,7.812501328830052,1219677,TESSy COVID-19,
EU/EEA (total),NA,Europe,429183927,deaths,1678,2023-12,8.047831670080226,1221355,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,1550,2023-13,7.532578225813207,1222905,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,1261,2023-14,6.559503529355925,1224166,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,1305,2023-15,5.9877929762815025,1225471,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,1389,2023-16,6.286482571357119,1226860,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,1315,2023-17,6.309817695972402,1228175,TESSy COVID-19,
EU/EEA (total),NA,Europe,428499222,deaths,1194,2023-18,5.855319849332188,1229369,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,1006,2023-19,5.133727415362161,1230375,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,852,2023-20,4.335666153519498,1231227,TESSy COVID-19,
EU/EEA (total),NA,Europe,428538530,deaths,756,2023-21,3.752288038137434,1231983,TESSy COVID-19,
